"ID","Carrier","FlightNo","Destination","DepartTime","Day","Month","FlightLength","Delay","Delayed30"
2321,"UA",689,"ORD","4-8pm","Wed","June",161,-2,"No"
2322,"UA",691,"ORD","4-8pm","Wed","June",161,-7,"No"
2323,"UA",693,"ORD","4-8pm","Wed","June",161,-8,"No"
2324,"UA",695,"ORD","8-Mid","Wed","June",162,0,"No"
2325,"UA",745,"DEN","Noon-4pm","Wed","June",266,1,"No"
2326,"UA",835,"ORD","8-Noon","Wed","June",153,29,"No"
2327,"UA",847,"IAD","4-8pm","Wed","June",96,-3,"No"
2328,"UA",71,"DEN","8-Noon","Thu","June",268,1,"No"
2329,"UA",361,"DEN","4-8am","Thu","June",258,-3,"No"
2330,"UA",405,"DEN","8-Noon","Thu","June",266,47,"Yes"
2331,"UA",409,"DEN","4-8pm","Thu","June",295,10,"No"
2332,"UA",661,"ORD","8-Noon","Thu","June",151,0,"No"
2333,"UA",667,"ORD","4-8am","Thu","June",140,-8,"No"
2334,"UA",669,"ORD","4-8am","Thu","June",151,12,"No"
2335,"UA",673,"ORD","8-Noon","Thu","June",153,38,"Yes"
2336,"UA",677,"ORD","8-Noon","Thu","June",155,-7,"No"
2337,"UA",679,"ORD","Noon-4pm","Thu","June",153,52,"Yes"
2338,"UA",681,"ORD","Noon-4pm","Thu","June",148,0,"No"
2339,"UA",683,"ORD","Noon-4pm","Thu","June",169,9,"No"
2340,"UA",685,"ORD","Noon-4pm","Thu","June",161,0,"No"
2341,"UA",687,"ORD","4-8pm","Thu","June",161,29,"No"
2342,"UA",689,"ORD","4-8pm","Thu","June",161,16,"No"
2343,"UA",691,"ORD","4-8pm","Thu","June",161,-3,"No"
2344,"UA",693,"ORD","4-8pm","Thu","June",161,60,"Yes"
2345,"UA",695,"ORD","8-Mid","Thu","June",162,4,"No"
2346,"UA",745,"DEN","Noon-4pm","Thu","June",266,-2,"No"
2347,"UA",835,"ORD","8-Noon","Thu","June",153,-5,"No"
2348,"UA",847,"IAD","4-8pm","Thu","June",96,4,"No"
2349,"UA",71,"DEN","8-Noon","Fri","June",268,6,"No"
2350,"UA",361,"DEN","4-8am","Fri","June",258,-3,"No"
2351,"UA",405,"DEN","8-Noon","Fri","June",266,48,"Yes"
2352,"UA",409,"DEN","4-8pm","Fri","June",295,-9,"No"
2353,"UA",661,"ORD","8-Noon","Fri","June",151,-1,"No"
2354,"UA",667,"ORD","4-8am","Fri","June",140,-1,"No"
2355,"UA",669,"ORD","4-8am","Fri","June",151,-1,"No"
2356,"UA",673,"ORD","8-Noon","Fri","June",153,264,"Yes"
2357,"UA",677,"ORD","8-Noon","Fri","June",155,377,"Yes"
2358,"UA",679,"ORD","Noon-4pm","Fri","June",153,0,"No"
2359,"UA",681,"ORD","Noon-4pm","Fri","June",148,131,"Yes"
2360,"UA",683,"ORD","Noon-4pm","Fri","June",169,0,"No"
2361,"UA",685,"ORD","Noon-4pm","Fri","June",161,0,"No"
2362,"UA",687,"ORD","4-8pm","Fri","June",161,0,"No"
2363,"UA",689,"ORD","4-8pm","Fri","June",161,0,"No"
2364,"UA",691,"ORD","4-8pm","Fri","June",161,131,"Yes"
2365,"UA",693,"ORD","4-8pm","Fri","June",161,334,"Yes"
2366,"UA",695,"ORD","8-Mid","Fri","June",162,104,"Yes"
2367,"UA",745,"DEN","Noon-4pm","Fri","June",266,7,"No"
2368,"UA",835,"ORD","8-Noon","Fri","June",153,0,"No"
2369,"UA",847,"IAD","4-8pm","Fri","June",96,-4,"No"
2370,"UA",361,"DEN","4-8am","Sat","June",258,-5,"No"
2371,"UA",405,"DEN","8-Noon","Sat","June",266,-4,"No"
2372,"UA",409,"DEN","4-8pm","Sat","June",295,-7,"No"
2373,"UA",661,"ORD","8-Noon","Sat","June",151,0,"No"
2374,"UA",667,"ORD","4-8am","Sat","June",138,-1,"No"
2375,"UA",669,"ORD","4-8am","Sat","June",153,4,"No"
2376,"UA",677,"ORD","8-Noon","Sat","June",155,198,"Yes"
2377,"UA",681,"ORD","Noon-4pm","Sat","June",148,-5,"No"
2378,"UA",685,"ORD","Noon-4pm","Sat","June",161,2,"No"
2379,"UA",689,"ORD","4-8pm","Sat","June",161,-5,"No"
2380,"UA",691,"ORD","4-8pm","Sat","June",161,60,"Yes"
2381,"UA",745,"DEN","Noon-4pm","Sat","June",266,-1,"No"
2382,"UA",746,"DEN","4-8am","Sat","June",254,-5,"No"
2383,"UA",835,"ORD","8-Noon","Sat","June",153,0,"No"
2384,"UA",71,"DEN","8-Noon","Sun","June",268,-1,"No"
2385,"UA",361,"DEN","4-8am","Sun","June",258,-5,"No"
2386,"UA",405,"DEN","8-Noon","Sun","June",269,-9,"No"
2387,"UA",409,"DEN","4-8pm","Sun","June",295,220,"Yes"
2388,"UA",661,"ORD","8-Noon","Sun","June",155,0,"No"
2389,"UA",667,"ORD","4-8am","Sun","June",140,-4,"No"
2390,"UA",673,"ORD","8-Noon","Sun","June",151,-4,"No"
2391,"UA",679,"ORD","8-Noon","Sun","June",155,-5,"No"
2392,"UA",681,"ORD","Noon-4pm","Sun","June",150,-3,"No"
2393,"UA",683,"ORD","Noon-4pm","Sun","June",170,-4,"No"
2394,"UA",685,"ORD","Noon-4pm","Sun","June",164,1,"No"
2395,"UA",689,"ORD","4-8pm","Sun","June",161,33,"Yes"
2396,"UA",691,"ORD","4-8pm","Sun","June",161,39,"Yes"
2397,"UA",695,"ORD","8-Mid","Sun","June",162,-7,"No"
2398,"UA",711,"IAD","4-8pm","Sun","June",96,104,"Yes"
2399,"UA",745,"DEN","Noon-4pm","Sun","June",266,-7,"No"
2400,"UA",835,"ORD","4-8am","Sun","June",152,-3,"No"
2401,"UA",71,"DEN","8-Noon","Mon","June",268,2,"No"
2402,"UA",361,"DEN","4-8am","Mon","June",258,-4,"No"
2403,"UA",405,"DEN","8-Noon","Mon","June",266,14,"No"
2404,"UA",409,"DEN","4-8pm","Mon","June",295,-1,"No"
2405,"UA",661,"ORD","8-Noon","Mon","June",151,0,"No"
2406,"UA",667,"ORD","4-8am","Mon","June",140,-9,"No"
2407,"UA",669,"ORD","4-8am","Mon","June",151,-1,"No"
2408,"UA",673,"ORD","8-Noon","Mon","June",153,-7,"No"
2409,"UA",677,"ORD","8-Noon","Mon","June",155,69,"Yes"
2410,"UA",679,"ORD","Noon-4pm","Mon","June",153,15,"No"
2411,"UA",681,"ORD","Noon-4pm","Mon","June",148,-6,"No"
2412,"UA",683,"ORD","Noon-4pm","Mon","June",169,-7,"No"
2413,"UA",685,"ORD","Noon-4pm","Mon","June",161,0,"No"
2414,"UA",687,"ORD","4-8pm","Mon","June",161,-2,"No"
2415,"UA",689,"ORD","4-8pm","Mon","June",161,3,"No"
2416,"UA",691,"ORD","4-8pm","Mon","June",161,0,"No"
2417,"UA",693,"ORD","4-8pm","Mon","June",161,76,"Yes"
2418,"UA",695,"ORD","8-Mid","Mon","June",162,43,"Yes"
2419,"UA",711,"IAD","4-8pm","Mon","June",96,-1,"No"
2420,"UA",745,"DEN","Noon-4pm","Mon","June",266,-2,"No"
2421,"UA",835,"ORD","8-Noon","Mon","June",153,-9,"No"
2422,"UA",71,"DEN","8-Noon","Tue","June",268,9,"No"
2423,"UA",361,"DEN","4-8am","Tue","June",258,6,"No"
2424,"UA",405,"DEN","8-Noon","Tue","June",266,-4,"No"
2425,"UA",409,"DEN","4-8pm","Tue","June",295,-3,"No"
2426,"UA",661,"ORD","8-Noon","Tue","June",151,-4,"No"
2427,"UA",667,"ORD","4-8am","Tue","June",140,-5,"No"
2428,"UA",669,"ORD","4-8am","Tue","June",151,-4,"No"
2429,"UA",673,"ORD","8-Noon","Tue","June",153,-8,"No"
2430,"UA",677,"ORD","8-Noon","Tue","June",155,-7,"No"
2431,"UA",679,"ORD","Noon-4pm","Tue","June",153,-9,"No"
2432,"UA",681,"ORD","Noon-4pm","Tue","June",148,-5,"No"
2433,"UA",683,"ORD","Noon-4pm","Tue","June",169,2,"No"
2434,"UA",685,"ORD","Noon-4pm","Tue","June",161,-6,"No"
2435,"UA",687,"ORD","4-8pm","Tue","June",161,-13,"No"
2436,"UA",689,"ORD","4-8pm","Tue","June",161,-2,"No"
2437,"UA",691,"ORD","4-8pm","Tue","June",161,-6,"No"
2438,"UA",693,"ORD","4-8pm","Tue","June",161,-4,"No"
2439,"UA",695,"ORD","8-Mid","Tue","June",162,0,"No"
2440,"UA",711,"IAD","4-8pm","Tue","June",96,-5,"No"
2441,"UA",745,"DEN","Noon-4pm","Tue","June",266,2,"No"
2442,"UA",835,"ORD","8-Noon","Tue","June",153,-7,"No"
2443,"UA",71,"DEN","8-Noon","Wed","June",268,52,"Yes"
2444,"UA",361,"DEN","4-8am","Wed","June",258,-7,"No"
2445,"UA",405,"DEN","8-Noon","Wed","June",266,1,"No"
2446,"UA",409,"DEN","4-8pm","Wed","June",295,-2,"No"
2447,"UA",661,"ORD","8-Noon","Wed","June",151,31,"Yes"
2448,"UA",667,"ORD","4-8am","Wed","June",140,-4,"No"
2449,"UA",669,"ORD","4-8am","Wed","June",151,-12,"No"
2450,"UA",673,"ORD","8-Noon","Wed","June",153,-13,"No"
2451,"UA",677,"ORD","8-Noon","Wed","June",155,0,"No"
2452,"UA",679,"ORD","Noon-4pm","Wed","June",153,-3,"No"
2453,"UA",681,"ORD","Noon-4pm","Wed","June",148,-5,"No"
2454,"UA",683,"ORD","Noon-4pm","Wed","June",167,79,"Yes"
2455,"UA",685,"ORD","Noon-4pm","Wed","June",161,41,"Yes"
2456,"UA",687,"ORD","4-8pm","Wed","June",161,149,"Yes"
2457,"UA",689,"ORD","4-8pm","Wed","June",161,52,"Yes"
2458,"UA",691,"ORD","4-8pm","Wed","June",161,159,"Yes"
2459,"UA",693,"ORD","4-8pm","Wed","June",161,199,"Yes"
2460,"UA",695,"ORD","8-Mid","Wed","June",162,77,"Yes"
2461,"UA",711,"IAD","4-8pm","Wed","June",96,68,"Yes"
2462,"UA",745,"DEN","Noon-4pm","Wed","June",266,88,"Yes"
2463,"UA",835,"ORD","8-Noon","Wed","June",153,-6,"No"
2464,"UA",71,"DEN","8-Noon","Thu","June",268,-2,"No"
2465,"UA",361,"DEN","4-8am","Thu","June",258,-4,"No"
2466,"UA",405,"DEN","8-Noon","Thu","June",266,0,"No"
2467,"UA",409,"DEN","4-8pm","Thu","June",295,-4,"No"
2468,"UA",661,"ORD","8-Noon","Thu","June",151,-3,"No"
2469,"UA",667,"ORD","4-8am","Thu","June",140,-3,"No"
2470,"UA",669,"ORD","4-8am","Thu","June",151,0,"No"
2471,"UA",673,"ORD","8-Noon","Thu","June",153,-4,"No"
2472,"UA",677,"ORD","8-Noon","Thu","June",155,-7,"No"
2473,"UA",679,"ORD","Noon-4pm","Thu","June",153,-6,"No"
2474,"UA",681,"ORD","Noon-4pm","Thu","June",148,-8,"No"
2475,"UA",683,"ORD","Noon-4pm","Thu","June",167,-3,"No"
2476,"UA",685,"ORD","Noon-4pm","Thu","June",161,3,"No"
2477,"UA",687,"ORD","4-8pm","Thu","June",161,-5,"No"
2478,"UA",689,"ORD","4-8pm","Thu","June",161,-5,"No"
2479,"UA",691,"ORD","4-8pm","Thu","June",161,143,"Yes"
2480,"UA",693,"ORD","4-8pm","Thu","June",161,20,"No"
2481,"UA",695,"ORD","8-Mid","Thu","June",162,-6,"No"
2482,"UA",711,"IAD","4-8pm","Thu","June",96,-3,"No"
2483,"UA",745,"DEN","Noon-4pm","Thu","June",266,-5,"No"
2484,"UA",835,"ORD","8-Noon","Thu","June",153,-7,"No"
2485,"UA",71,"DEN","8-Noon","Fri","June",268,1,"No"
2486,"UA",361,"DEN","4-8am","Fri","June",258,-2,"No"
2487,"UA",405,"DEN","8-Noon","Fri","June",266,163,"Yes"
2488,"UA",409,"DEN","4-8pm","Fri","June",295,-3,"No"
2489,"UA",661,"ORD","8-Noon","Fri","June",151,-2,"No"
2490,"UA",667,"ORD","4-8am","Fri","June",140,-2,"No"
2491,"UA",669,"ORD","4-8am","Fri","June",151,-3,"No"
2492,"UA",673,"ORD","8-Noon","Fri","June",153,-7,"No"
2493,"UA",677,"ORD","8-Noon","Fri","June",155,-5,"No"
2494,"UA",679,"ORD","Noon-4pm","Fri","June",153,-3,"No"
2495,"UA",681,"ORD","Noon-4pm","Fri","June",148,-8,"No"
2496,"UA",683,"ORD","Noon-4pm","Fri","June",167,-4,"No"
2497,"UA",685,"ORD","Noon-4pm","Fri","June",161,-9,"No"
2498,"UA",687,"ORD","4-8pm","Fri","June",161,-3,"No"
2499,"UA",689,"ORD","4-8pm","Fri","June",161,-7,"No"
2500,"UA",691,"ORD","4-8pm","Fri","June",161,199,"Yes"
2501,"UA",693,"ORD","4-8pm","Fri","June",161,182,"Yes"
2502,"UA",695,"ORD","8-Mid","Fri","June",162,112,"Yes"
2503,"UA",711,"IAD","4-8pm","Fri","June",96,47,"Yes"
2504,"UA",745,"DEN","Noon-4pm","Fri","June",266,-2,"No"
2505,"UA",835,"ORD","8-Noon","Fri","June",153,-6,"No"
2506,"UA",361,"DEN","4-8am","Sat","June",258,-1,"No"
2507,"UA",405,"DEN","8-Noon","Sat","June",266,-2,"No"
2508,"UA",409,"DEN","4-8pm","Sat","June",295,27,"No"
2509,"UA",661,"ORD","8-Noon","Sat","June",151,-7,"No"
2510,"UA",667,"ORD","4-8am","Sat","June",138,-2,"No"
2511,"UA",669,"ORD","4-8am","Sat","June",153,0,"No"
2512,"UA",677,"ORD","8-Noon","Sat","June",155,-5,"No"
2513,"UA",681,"ORD","Noon-4pm","Sat","June",148,1,"No"
2514,"UA",685,"ORD","Noon-4pm","Sat","June",161,-4,"No"
2515,"UA",689,"ORD","4-8pm","Sat","June",161,-2,"No"
2516,"UA",691,"ORD","4-8pm","Sat","June",161,-9,"No"
2517,"UA",745,"DEN","Noon-4pm","Sat","June",266,-3,"No"
2518,"UA",746,"DEN","4-8am","Sat","June",254,14,"No"
2519,"UA",835,"ORD","8-Noon","Sat","June",153,0,"No"
2520,"UA",71,"DEN","8-Noon","Sun","June",268,-3,"No"
2521,"UA",361,"DEN","4-8am","Sun","June",258,6,"No"
2522,"UA",405,"DEN","8-Noon","Sun","June",269,-4,"No"
2523,"UA",409,"DEN","4-8pm","Sun","June",295,5,"No"
2524,"UA",661,"ORD","8-Noon","Sun","June",155,-3,"No"
2525,"UA",667,"ORD","4-8am","Sun","June",140,-4,"No"
2526,"UA",673,"ORD","8-Noon","Sun","June",151,2,"No"
2527,"UA",679,"ORD","8-Noon","Sun","June",155,-6,"No"
2528,"UA",681,"ORD","Noon-4pm","Sun","June",150,23,"No"
2529,"UA",683,"ORD","Noon-4pm","Sun","June",167,-4,"No"
2530,"UA",685,"ORD","Noon-4pm","Sun","June",164,-6,"No"
2531,"UA",689,"ORD","4-8pm","Sun","June",161,-3,"No"
2532,"UA",691,"ORD","4-8pm","Sun","June",161,-9,"No"
2533,"UA",695,"ORD","8-Mid","Sun","June",162,-4,"No"
2534,"UA",745,"DEN","Noon-4pm","Sun","June",266,-4,"No"
2535,"UA",835,"ORD","4-8am","Sun","June",152,-2,"No"
2536,"UA",847,"IAD","4-8pm","Sun","June",96,-5,"No"
2537,"UA",71,"DEN","8-Noon","Mon","June",268,-5,"No"
2538,"UA",361,"DEN","4-8am","Mon","June",258,2,"No"
2539,"UA",405,"DEN","8-Noon","Mon","June",266,-1,"No"
2540,"UA",409,"DEN","4-8pm","Mon","June",295,245,"Yes"
2541,"UA",661,"ORD","8-Noon","Mon","June",151,-5,"No"
2542,"UA",667,"ORD","4-8am","Mon","June",140,-2,"No"
2543,"UA",669,"ORD","4-8am","Mon","June",151,-2,"No"
2544,"UA",673,"ORD","8-Noon","Mon","June",153,-5,"No"
2545,"UA",677,"ORD","8-Noon","Mon","June",155,-4,"No"
2546,"UA",679,"ORD","Noon-4pm","Mon","June",153,10,"No"
2547,"UA",681,"ORD","Noon-4pm","Mon","June",148,-3,"No"
2548,"UA",683,"ORD","Noon-4pm","Mon","June",167,-8,"No"
2549,"UA",685,"ORD","Noon-4pm","Mon","June",161,0,"No"
2550,"UA",687,"ORD","4-8pm","Mon","June",161,-4,"No"
2551,"UA",689,"ORD","4-8pm","Mon","June",161,-10,"No"
2552,"UA",691,"ORD","4-8pm","Mon","June",161,0,"No"
2553,"UA",693,"ORD","4-8pm","Mon","June",161,-2,"No"
2554,"UA",695,"ORD","8-Mid","Mon","June",162,-1,"No"
2555,"UA",745,"DEN","Noon-4pm","Mon","June",266,-5,"No"
2556,"UA",835,"ORD","8-Noon","Mon","June",153,-3,"No"
2557,"UA",847,"IAD","4-8pm","Mon","June",96,-4,"No"
2558,"UA",71,"DEN","8-Noon","Tue","June",268,1,"No"
2559,"UA",361,"DEN","4-8am","Tue","June",258,0,"No"
2560,"UA",405,"DEN","8-Noon","Tue","June",266,-6,"No"
2561,"UA",409,"DEN","4-8pm","Tue","June",295,217,"Yes"
2562,"UA",661,"ORD","8-Noon","Tue","June",151,-4,"No"
2563,"UA",667,"ORD","4-8am","Tue","June",140,-5,"No"
2564,"UA",669,"ORD","4-8am","Tue","June",151,-4,"No"
2565,"UA",673,"ORD","8-Noon","Tue","June",153,-3,"No"
2566,"UA",677,"ORD","8-Noon","Tue","June",155,-8,"No"
2567,"UA",679,"ORD","Noon-4pm","Tue","June",153,-2,"No"
2568,"UA",681,"ORD","Noon-4pm","Tue","June",148,-8,"No"
2569,"UA",683,"ORD","Noon-4pm","Tue","June",167,266,"Yes"
2570,"UA",685,"ORD","Noon-4pm","Tue","June",161,291,"Yes"
2571,"UA",687,"ORD","4-8pm","Tue","June",161,0,"No"
2572,"UA",689,"ORD","4-8pm","Tue","June",161,198,"Yes"
2573,"UA",691,"ORD","4-8pm","Tue","June",161,0,"No"
2574,"UA",693,"ORD","4-8pm","Tue","June",161,76,"Yes"
2575,"UA",695,"ORD","8-Mid","Tue","June",162,0,"No"
2576,"UA",745,"DEN","Noon-4pm","Tue","June",266,3,"No"
2577,"UA",835,"ORD","8-Noon","Tue","June",153,-6,"No"
2578,"UA",847,"IAD","4-8pm","Tue","June",96,7,"No"
2579,"AA",301,"ORD","4-8am","Mon","June",140,-3,"No"
2580,"AA",303,"ORD","4-8am","Mon","June",145,-2,"No"
2581,"AA",305,"ORD","4-8am","Mon","June",145,-8,"No"
2582,"AA",309,"ORD","8-Noon","Mon","June",145,-9,"No"
2583,"AA",313,"ORD","8-Noon","Mon","June",155,0,"No"
2584,"AA",319,"ORD","8-Noon","Mon","June",150,-4,"No"
2585,"AA",321,"ORD","8-Noon","Mon","June",155,-2,"No"
2586,"AA",327,"ORD","Noon-4pm","Mon","June",155,0,"No"
2587,"AA",329,"ORD","Noon-4pm","Mon","June",150,-11,"No"
2588,"AA",333,"ORD","Noon-4pm","Mon","June",155,-5,"No"
2589,"AA",335,"ORD","Noon-4pm","Mon","June",160,-8,"No"
2590,"AA",337,"ORD","Noon-4pm","Mon","June",160,-6,"No"
2591,"AA",341,"ORD","4-8pm","Mon","June",160,-7,"No"
2592,"AA",345,"ORD","4-8pm","Mon","June",160,-7,"No"
2593,"AA",347,"ORD","4-8pm","Mon","June",155,-10,"No"
2594,"AA",363,"ORD","4-8pm","Mon","June",155,31,"Yes"
2595,"AA",371,"ORD","8-Mid","Mon","June",155,-15,"No"
2596,"AA",413,"MIA","4-8am","Mon","June",185,-1,"No"
2597,"AA",599,"MIA","8-Noon","Mon","June",190,-8,"No"
2598,"AA",611,"BNA","8-Noon","Mon","June",155,-3,"No"
2599,"AA",701,"DFW","4-8am","Mon","June",225,0,"No"
2600,"AA",707,"DFW","4-8am","Mon","June",230,-4,"No"
2601,"AA",709,"DFW","4-8am","Mon","June",235,-1,"No"
2602,"AA",713,"DFW","8-Noon","Mon","June",240,-1,"No"
2603,"AA",721,"DFW","8-Noon","Mon","June",245,-9,"No"
2604,"AA",731,"DFW","8-Noon","Mon","June",240,-6,"No"
2605,"AA",739,"DFW","8-Noon","Mon","June",240,-3,"No"
2606,"AA",743,"DFW","Noon-4pm","Mon","June",235,-10,"No"
2607,"AA",745,"DFW","Noon-4pm","Mon","June",240,-7,"No"
2608,"AA",751,"DFW","Noon-4pm","Mon","June",245,-2,"No"
2609,"AA",753,"DFW","Noon-4pm","Mon","June",240,-6,"No"
2610,"AA",759,"DFW","Noon-4pm","Mon","June",245,-4,"No"
2611,"AA",763,"DFW","4-8pm","Mon","June",250,-13,"No"
2612,"AA",785,"DFW","4-8pm","Mon","June",240,-3,"No"
2613,"AA",787,"DFW","4-8pm","Mon","June",240,-8,"No"
2614,"AA",791,"DFW","8-Mid","Mon","June",235,-10,"No"
2615,"AA",1423,"MIA","Noon-4pm","Mon","June",190,-3,"No"
2616,"AA",1551,"BNA","4-8pm","Mon","June",150,-6,"No"
2617,"AA",1559,"MIA","4-8pm","Mon","June",195,-8,"No"
2618,"AA",1685,"MIA","4-8am","Mon","June",175,33,"Yes"
2619,"AA",1709,"MIA","8-Mid","Mon","June",185,6,"No"
2620,"AA",1741,"BNA","Noon-4pm","Mon","June",150,-7,"No"
2621,"AA",1757,"STL","8-Noon","Mon","June",170,-5,"No"
2622,"AA",1855,"STL","8-Noon","Mon","June",165,-7,"No"
2623,"AA",2011,"MIA","4-8pm","Mon","June",185,3,"No"
2624,"AA",2015,"MIA","8-Noon","Mon","June",190,-6,"No"
2625,"AA",2019,"STL","8-Mid","Mon","June",160,-3,"No"
2626,"AA",2093,"MIA","Noon-4pm","Mon","June",190,-4,"No"
2627,"AA",2223,"STL","4-8pm","Mon","June",175,-5,"No"
2628,"AA",2255,"MIA","4-8am","Mon","June",175,143,"Yes"
2629,"AA",301,"ORD","4-8am","Tue","June",140,-2,"No"
2630,"AA",303,"ORD","4-8am","Tue","June",145,-4,"No"
2631,"AA",305,"ORD","4-8am","Tue","June",145,0,"No"
2632,"AA",309,"ORD","8-Noon","Tue","June",145,-3,"No"
2633,"AA",313,"ORD","8-Noon","Tue","June",155,-3,"No"
2634,"AA",319,"ORD","8-Noon","Tue","June",150,-7,"No"
2635,"AA",321,"ORD","8-Noon","Tue","June",155,-2,"No"
2636,"AA",327,"ORD","Noon-4pm","Tue","June",155,-5,"No"
2637,"AA",329,"ORD","Noon-4pm","Tue","June",150,-9,"No"
2638,"AA",333,"ORD","Noon-4pm","Tue","June",155,-6,"No"
2639,"AA",335,"ORD","Noon-4pm","Tue","June",160,-9,"No"
2640,"AA",337,"ORD","Noon-4pm","Tue","June",160,-5,"No"
2641,"AA",341,"ORD","4-8pm","Tue","June",160,-2,"No"
2642,"AA",345,"ORD","4-8pm","Tue","June",160,-3,"No"
2643,"AA",347,"ORD","4-8pm","Tue","June",155,0,"No"
2644,"AA",363,"ORD","4-8pm","Tue","June",155,-5,"No"
2645,"AA",371,"ORD","8-Mid","Tue","June",155,16,"No"
2646,"AA",413,"MIA","4-8am","Tue","June",185,-2,"No"
2647,"AA",599,"MIA","8-Noon","Tue","June",190,-7,"No"
2648,"AA",611,"BNA","8-Noon","Tue","June",155,-8,"No"
2649,"AA",701,"DFW","4-8am","Tue","June",225,-5,"No"
2650,"AA",707,"DFW","4-8am","Tue","June",230,-1,"No"
2651,"AA",709,"DFW","4-8am","Tue","June",235,1,"No"
2652,"AA",713,"DFW","8-Noon","Tue","June",240,-6,"No"
2653,"AA",721,"DFW","8-Noon","Tue","June",245,-4,"No"
2654,"AA",731,"DFW","8-Noon","Tue","June",240,-9,"No"
2655,"AA",739,"DFW","8-Noon","Tue","June",240,-5,"No"
2656,"AA",743,"DFW","Noon-4pm","Tue","June",235,-5,"No"
2657,"AA",745,"DFW","Noon-4pm","Tue","June",240,-3,"No"
2658,"AA",751,"DFW","Noon-4pm","Tue","June",245,0,"No"
2659,"AA",753,"DFW","Noon-4pm","Tue","June",240,35,"Yes"
2660,"AA",759,"DFW","Noon-4pm","Tue","June",245,-8,"No"
2661,"AA",763,"DFW","4-8pm","Tue","June",250,12,"No"
2662,"AA",785,"DFW","4-8pm","Tue","June",240,-11,"No"
2663,"AA",787,"DFW","4-8pm","Tue","June",240,34,"Yes"
2664,"AA",791,"DFW","8-Mid","Tue","June",235,-12,"No"
2665,"AA",1423,"MIA","Noon-4pm","Tue","June",190,-6,"No"
2666,"AA",1551,"BNA","4-8pm","Tue","June",150,-9,"No"
2667,"AA",1559,"MIA","4-8pm","Tue","June",195,-3,"No"
2668,"AA",1685,"MIA","4-8am","Tue","June",175,-1,"No"
2669,"AA",1709,"MIA","8-Mid","Tue","June",185,-1,"No"
2670,"AA",1741,"BNA","Noon-4pm","Tue","June",150,-6,"No"
2671,"AA",1757,"STL","8-Noon","Tue","June",170,-8,"No"
2672,"AA",1855,"STL","8-Noon","Tue","June",165,3,"No"
2673,"AA",2011,"MIA","4-8pm","Tue","June",185,-11,"No"
2674,"AA",2015,"MIA","8-Noon","Tue","June",190,-7,"No"
2675,"AA",2019,"STL","8-Mid","Tue","June",160,-5,"No"
2676,"AA",2093,"MIA","Noon-4pm","Tue","June",190,-2,"No"
2677,"AA",2223,"STL","4-8pm","Tue","June",175,11,"No"
2678,"AA",2255,"MIA","4-8am","Tue","June",175,7,"No"
2679,"AA",301,"ORD","4-8am","Wed","June",140,-6,"No"
2680,"AA",303,"ORD","4-8am","Wed","June",145,0,"No"
2681,"AA",305,"ORD","4-8am","Wed","June",145,-8,"No"
2682,"AA",309,"ORD","8-Noon","Wed","June",145,-4,"No"
2683,"AA",313,"ORD","8-Noon","Wed","June",155,-9,"No"
2684,"AA",319,"ORD","8-Noon","Wed","June",150,-8,"No"
2685,"AA",321,"ORD","8-Noon","Wed","June",155,-7,"No"
2686,"AA",327,"ORD","Noon-4pm","Wed","June",155,-3,"No"
2687,"AA",329,"ORD","Noon-4pm","Wed","June",150,-4,"No"
2688,"AA",333,"ORD","Noon-4pm","Wed","June",155,-4,"No"
2689,"AA",335,"ORD","Noon-4pm","Wed","June",160,10,"No"
2690,"AA",337,"ORD","Noon-4pm","Wed","June",160,-3,"No"
2691,"AA",341,"ORD","4-8pm","Wed","June",160,-10,"No"
2692,"AA",345,"ORD","4-8pm","Wed","June",160,-7,"No"
2693,"AA",347,"ORD","4-8pm","Wed","June",155,30,"No"
2694,"AA",363,"ORD","4-8pm","Wed","June",155,-1,"No"
2695,"AA",371,"ORD","8-Mid","Wed","June",155,26,"No"
2696,"AA",413,"MIA","4-8am","Wed","June",185,-5,"No"
2697,"AA",599,"MIA","8-Noon","Wed","June",190,-5,"No"
2698,"AA",611,"BNA","8-Noon","Wed","June",155,-8,"No"
2699,"AA",701,"DFW","4-8am","Wed","June",225,-1,"No"
2700,"AA",707,"DFW","4-8am","Wed","June",230,-7,"No"
2701,"AA",709,"DFW","4-8am","Wed","June",235,-5,"No"
2702,"AA",713,"DFW","8-Noon","Wed","June",240,-5,"No"
2703,"AA",721,"DFW","8-Noon","Wed","June",245,-8,"No"
2704,"AA",731,"DFW","8-Noon","Wed","June",240,-8,"No"
2705,"AA",739,"DFW","8-Noon","Wed","June",240,16,"No"
2706,"AA",743,"DFW","Noon-4pm","Wed","June",235,-6,"No"
2707,"AA",745,"DFW","Noon-4pm","Wed","June",240,-5,"No"
2708,"AA",751,"DFW","Noon-4pm","Wed","June",245,-5,"No"
2709,"AA",753,"DFW","Noon-4pm","Wed","June",240,7,"No"
2710,"AA",759,"DFW","Noon-4pm","Wed","June",245,-7,"No"
2711,"AA",763,"DFW","4-8pm","Wed","June",250,-6,"No"
2712,"AA",785,"DFW","4-8pm","Wed","June",240,58,"Yes"
2713,"AA",787,"DFW","4-8pm","Wed","June",240,23,"No"
2714,"AA",791,"DFW","8-Mid","Wed","June",235,32,"Yes"
2715,"AA",1423,"MIA","Noon-4pm","Wed","June",190,-6,"No"
